Exercise,Counter,Timestamp,Acc_X1,Acc_Y1,Acc_Z1,Acc_X2,Acc_Y2,Acc_Z2,Rotspeed_X,Rotspeed_Y,Rotspeed_Z
1.0,175.0,9.175,0.464013223535346,-0.249335109172396,0.00218056058372691,0.367352599368548,-0.111413446654203,0.659560575984555,-26.25,-3.19,-3.12
1.0,176.0,9.225,0.878551708973639,-0.234150155139137,0.0363538638195988,0.671343408900339,-0.346910398323627,0.884255007968368,-41.5,-7.19,-5.56
1.0,177.0,9.276,1.50105681557505,0.0213685960543521,0.358572956086862,0.783245875336596,-0.673184868253307,1.42744783925473,-60.18,-9.88,-16.76
1.0,178.0,9.329,0.378157921012983,0.215154254832844,0.85289864103322,-0.389320167586887,0.702437798757545,1.08207159502767,-69.18,-29.25,-41.69
1.0,179.0,9.38,3.05235800312667,-1.17176963045508,-0.140422759324489,0.736551003108545,0.304815083516532,1.67505681515579,-67.75,-42.75,-40.19
1.0,180.0,9.436,-1.14658451223,0.0129126988289872,-0.673964564179911,1.27705860367694,-0.274059734785991,1.112500480746,-69.37,13.0,-52.5
1.0,181.0,9.492,-1.41541562323865,-0.707666336508125,-0.95145204314343,-0.593035056539833,-0.257419436504548,-0.443551248476232,-60.25,6.75,-51.06
1.0,182.0,9.551,2.28566875982299,0.0511338533631735,0.636058782203101,-1.22363615597524,0.63288669734144,-0.286519320522367,-71.25,-42.76,-77.94
1.0,183.0,9.608,-0.639140800948174,-0.32645014230718,-0.282692667030204,1.72876938710447,-0.118011989794492,0.13109792971554,-57.75,-13.32,-49.19
1.0,184.0,9.663,-0.284987476490373,-0.257458611269567,-0.358084661102976,-0.000318799261547931,0.28610821322134,0.140118328600846,-57.62,18.62,-57.44
1.0,185.0,9.716,0.312214374682478,0.714141635895883,0.42756178838272,0.0656042334135514,-0.191130951038891,0.00978969450811321,-51.12,-11.94,-73.87
1.0,186.0,9.767,-0.824822140942178,-0.0283511943375068,-0.27632037246816,1.1364270021301,-0.521060715977028,-0.387014609883126,-44.12,-7.69,-58.25
1.0,187.0,9.817,-0.570743091061322,-0.0126653910836775,0.0205822499946543,-0.627881388701202,-0.725047742288245,-0.0378870744532139,-46.0,-5.5,-52.0
1.0,188.0,9.868,0.53533229463605,0.392158426351113,0.795498764383955,-0.164628826179975,0.522189154624882,-0.570798522715049,-41.5,-30.44,-52.0
1.0,189.0,9.92,-0.571183497085341,0.569365572873713,0.0880656966623109,1.37687164137458,-1.00562613175484,-0.0612346863881553,-40.69,-33.19,-42.76
1.0,190.0,9.972,-0.426135009517783,-1.0630567040786,-0.208628577281656,-1.23112569898771,-0.167361638474148,-0.139400364838134,-32.87,-0.5,-28.76
1.0,191.0,10.024,0.737874081308332,0.028578701464126,-0.322306497952942,-0.361401424973954,0.0697800851747267,0.0621611330603305,-53.44,-17.69,-26.13
1.0,192.0,10.075,-0.841378065390259,-0.487914900780793,-0.589721200467725,-0.483981290282371,-1.56333779895511,-0.394149396991779,-36.82,-13.13,-15.0
1.0,193.0,10.127,0.340499732527303,-0.551789468600997,0.507101026412137,-0.721334939031196,-0.521164457897584,-0.531659542699535,-41.25,-7.56,-16.26
1.0,194.0,10.181,-0.563319268473524,0.341753176120955,0.0106320630095905,0.0965485965053707,-1.4164461714609,-0.289856647433721,-42.06,-14.01,-12.51
1.0,195.0,10.233,-0.587334643745349,-0.251761938495587,0.314801560588083,-1.26255896286597,-1.3734867095369,0.0773327362967533,-28.88,-15.5,-8.94
1.0,196.0,10.29,-0.171907814532856,0.0558554766012401,-0.019750742131282,-0.301898065892713,-0.871214651008101,-0.219216882817626,-32.63,-16.56,-11.56
1.0,197.0,10.347,-0.335858063720173,-0.510785758065748,-0.274935014282339,-0.844206122498997,-1.51621843984342,-0.172358265320698,-28.25,-13.63,-6.0
1.0,198.0,10.403,0.543295476093545,0.614430778252447,0.480502254332433,-0.0346721622219433,-0.787360865991769,-0.223131617740911,-27.0,-21.81,-5.25
1.0,199.0,10.46,-0.066850945252501,-0.0140256523012219,0.0235935238654248,-0.118339339505875,-1.2286727713882,-0.462334530218315,-19.69,-8.32,-8.75
1.0,200.0,10.513,0.0408255463077298,-0.458191672668511,-0.394759935894669,-0.107133618617517,-1.48404454449966,0.197884683645255,-14.44,6.44,-1.88
1.0,201.0,10.566,0.540747357762874,-0.122600051682349,0.216719169802035,-0.680587737681418,-1.68918425872914,0.662460989105918,-8.63,2.0,1.87
1.0,202.0,10.618,-0.209352354659552,0.234429570573877,0.130550954261002,-0.8461255159486,-1.32701514086305,0.183842455664036,-1.88,-6.26,7.44
1.0,203.0,10.669,-0.35540089789953,0.0289820034952148,0.0184773243766935,-0.199004390283711,-1.4422210538896,0.0121531382585711,7.13,9.19,9.5
1.0,204.0,10.72,-0.24321954292124,-0.172022150532655,-0.150775599428132,-0.549824450291336,-1.34900363020342,0.351606862086865,17.37,16.69,11.5
1.0,205.0,10.771,0.124068670853496,-0.535805839690374,-0.100103296505484,-0.678618086805052,-0.951758842599313,0.382372864953791,27.25,10.81,13.13
1.0,206.0,10.823,-0.00764749336900161,0.137679588232391,0.273451750488798,-0.197627095610867,-0.733957440248913,0.010571482755928,33.88,11.5,11.31
1.0,207.0,10.875,-0.226366106881548,0.81669011545457,0.147230148691989,0.333680337613668,-1.11120121445113,-0.117262047543772,40.44,11.81,10.37
1.0,208.0,10.928,-0.0267207816244426,0.330423741619331,0.0368541522784365,-0.31476427565075,-0.700329133039305,-0.218926017102043,49.94,8.13,10.5
1.0,209.0,10.981,-0.45320352941682,-0.320409815574397,-0.270417411398691,-0.400648168415276,-0.855641756170983,0.0861975967408889,49.81,18.19,13.25
1.0,210.0,11.036,-0.636445751114179,-0.257983713846896,0.114802634418348,-0.314704,-0.66904,-0.167472,54.94,7.06,21.06
1.0,211.0,11.092,-0.0650181706789255,-0.491079137274776,-0.229749131787094,-0.257445849401026,-0.120441778761034,-0.207362865139243,51.57,17.19,23.44
1.0,212.0,11.149,0.410541974843734,-0.482706666340122,-0.18282826548262,-0.49993273643357,0.309861472815974,0.0645214115207346,51.07,10.43,27.57
1.0,213.0,11.208,-0.133880190001642,-0.0283885755729485,-0.114565353456958,0.172035756451341,0.0441616325732209,-0.308382925765543,44.81,10.19,41.32
1.0,214.0,11.263,-0.110610891913187,0.0722610577013355,-0.019009607562965,-0.16033207009183,-0.188910087606106,0.0473103910492481,43.69,18.13,48.57
1.0,215.0,11.318,0.282816846544039,-0.482129837877496,-0.0323236130389124,-0.330177373694544,0.000811611216947523,-0.12789841987069,35.06,17.88,53.88
1.0,216.0,11.372,0.310099772580299,-0.693221597820501,-0.127742659915948,0.0640339777395955,0.213111608125919,-0.122193151076365,42.56,16.56,53.44
1.0,217.0,11.424,-0.848718243450037,0.323484985337628,0.203995805227647,0.189882640577304,0.0172299954665557,0.10248757449709,42.62,8.25,63.31
1.0,218.0,11.476,0.463738152142638,0.315363591654421,0.649942441117275,0.20332789193765,0.26571735451577,-0.142731730536427,46.75,4.38,51.38
1.0,219.0,11.528,0.498882216759492,-0.036709413136463,0.224858823330606,0.501399248766129,0.288628510625332,0.710454488005291,49.82,8.82,59.38
1.0,220.0,11.58,-0.452182833354374,-0.0200415702046403,-0.0661186927751143,0.0672013342064719,0.301214434241714,0.333325888935957,49.44,18.01,56.57
1.0,221.0,11.634,1.51273432870355,-0.313570167592301,0.376534644936047,0.262623065756954,0.0660260995396879,0.709458400218303,47.94,-3.26,46.38
1.0,222.0,11.69,0.223080473966747,0.211179537906776,-0.101123193301436,0.376051727403079,0.382815247680113,0.567324080837594,42.32,-6.69,42.88
1.0,223.0,11.742,-0.308313031941766,0.0900366405671828,0.490434947539119,-0.904234669480435,0.212577253461564,0.0236388634027657,46.88,14.06,32.44
1.0,224.0,11.8,0.900872777275098,-0.166911003262497,0.260445662176239,0.551840845826828,-0.225431720678738,0.904294342008304,41.94,2.75,27.75
1.0,225.0,11.857,0.673373998192801,-0.622911185380075,0.133038955362888,0.0841535418573674,0.199043929515471,0.450371777349833,43.69,6.44,22.44
1.0,226.0,11.912,-0.699067684197001,0.46379152734375,0.14094369814183,1.76532358465085,-0.246219558922369,0.98520084672835,32.38,6.94,17.44
1.0,227.0,11.966,-1.27617806356121,-0.167197392683052,-0.190997655825441,-0.0687825138659642,0.0154834479029734,-0.0149091571876454,34.57,6.81,13.06
1.0,228.0,12.021,0.135172052300879,-0.414921490194511,-0.155466368752142,0.577709939007921,-0.446022323980377,0.761492704191557,44.82,-3.31,22.63
1.0,229.0,12.074,1.32697821833196,-0.119852849177811,0.11802271820351,0.451496061810252,-0.193973674162489,0.61920061309243,31.07,-12.57,18.82
1.0,230.0,12.125,0.54517946349278,-0.316009472857972,-0.0533939815941452,-0.149298957848442,-0.594191092491269,0.766987426519031,30.57,3.88,11.5
1.0,231.0,12.176,0.599162624126327,-0.359975606217281,0.0874650546256019,0.743917518513687,-0.355603985874326,0.707114661888143,16.75,2.12,4.12
1.0,232.0,12.227,0.465460742035148,-0.494049104135993,-0.0870766600036093,-0.13514212189511,-0.243714369506234,0.479174837301821,7.87,5.5,-0.94
1.0,233.0,12.279,0.275467286779007,-0.0565149183067143,0.016992381117372,0.174409228286622,-0.199789675686541,0.307999488506392,2.68,8.5,-5.31
1.0,234.0,12.331,0.0624850543005487,-0.172988836349126,0.0150437950638288,0.0946034901309006,0.0596035027460343,0.189883792192466,-1.31,8.06,-6.19
1.0,235.0,12.383,-0.660370739601537,0.0279176750302692,-0.0535639474429092,-0.0551421507297014,0.385822848522001,-0.141089256315446,-1.32,3.81,-5.56
1.0,236.0,12.436,-0.22256382077462,-0.128098797624714,-0.00644025742193665,0.0276418220225795,0.275371500523525,-0.0102837202932753,0.0,5.01,-4.69
1.0,237.0,12.49,0.0419813769519668,-0.0862024993422232,0.00265722449083286,0.10170024877339,0.208769447743767,0.160247372350051,-3.94,2.5,-4.25
1.0,238.0,12.542,0.0354065765178361,-0.0883729947007069,0.0733496845302722,0.148014587783584,0.0666170918559403,0.309792938088966,-7.75,-0.5,-3.44
1.0,239.0,12.592,-0.355686617785917,-0.0690769090114891,-0.00555984877409546,-0.0485527651228986,0.286690246712911,0.0316689941469594,-12.56,4.19,-7.69
1.0,240.0,12.647,0.138878283166269,-0.0987393464105403,-0.0821014246245306,0.459419041029479,-0.0156990042647672,0.113776123213022,-9.38,1.38,-5.07
1.0,241.0,12.703,-0.853890692481147,-0.00650135614225782,-0.105125739547844,-0.265042538411177,0.379245151081886,-0.191631797157112,-15.07,1.94,-4.57
1.0,242.0,12.758,0.207913567641482,-0.0493696732052702,0.0573843785593005,0.0424100711884673,-0.201486444618169,0.302607862821493,-8.56,-6.94,-5.19
1.0,243.0,12.813,0.380899181816243,-0.232840532617797,0.0548658489432576,-0.0025211144340688,0.0063511141573907,0.48544138974782,-17.38,-4.88,-7.69
1.0,244.0,12.865,0.517634453679591,-0.136721421847387,0.00756013014108142,0.492840696412273,-0.304960276428543,0.74816484489,-23.69,-5.13,-8.25
1.0,245.0,12.919,2.0349465525018,-0.273364912577293,0.0979633795378669,0.890191338596307,-0.702241464807893,1.14665287282821,-42.75,-5.75,-20.69
1.0,246.0,12.973,2.6938252240725,-0.742877755459281,0.234514525518433,0.922717019284383,-0.08779360612719,2.18870670075902,-65.69,-6.0,-40.88
1.0,247.0,13.026,0.86664318108058,0.232332517482132,0.406344782899558,1.32653830885777,0.389194181811154,1.68458116888153,-84.06,-17.94,-62.38
1.0,248.0,13.078,-1.12708354647356,-0.238305202006401,-0.270191179374878,-0.0931588563661814,0.354526447618363,-0.069400174678881,-77.75,0.0599999999999987,-73.44
1.0,249.0,13.132,0.445318316634182,0.00411613662097954,0.70561505085961,-0.438083648537765,0.449355860001123,-0.121603066398786,-75.62,-39.26,-84.13
1.0,250.0,13.185,-2.220931641362,-0.493595643893173,-0.739394476969119,0.929342859278427,-0.562039402260058,-0.0535727140070742,-77.31,-3.19,-74.94
1.0,251.0,13.24,-1.68617839902148,-0.153646621428255,-0.134362841302129,-0.118370846204209,-0.232208101837283,-1.16741461716862,-71.32,-3.5,-78.12
1.0,252.0,13.292,-0.521414250204604,0.27713632892483,0.645758983579924,-1.43993839568631,-0.544344873157897,-0.745238760074438,-71.13,-7.31,-91.88
1.0,253.0,13.348,0.744550533211699,1.2769629644796,0.77287221498028,0.765832355621505,-0.227917878119515,-0.036368350184175,-56.37,-43.5,-81.13
1.0,254.0,13.403,-0.244970068547678,-0.987763774154527,-0.494237290764157,-0.538211363204054,-0.126300055180454,0.348896238902137,-44.18,-20.94,-46.01
1.0,255.0,13.461,0.553034499233711,-0.486569052195017,-0.0162455663917357,-0.332683706331067,0.788812492589013,-0.125636460291042,-45.13,-21.0,-46.56
1.0,256.0,13.517,-0.418764431615095,-0.782023730839843,-0.706157761761049,-0.49373909452692,-0.572792894186042,-0.269144039286018,-36.13,-3.69,-30.51
1.0,257.0,13.571,-1.36372698098752,0.0683920424172604,-0.246350887384445,-0.109075706557261,-1.73568284785894,-0.408292906858909,-41.32,-18.0,-20.19
1.0,258.0,13.626,-0.223327976686494,-0.0138292963331632,-0.0127866708517106,0.229919052649502,-0.892959944695,-0.381054018873503,-44.5,-11.94,-10.5
1.0,259.0,13.678,-0.0761316721514403,-0.515774418231241,-0.107938753537635,-0.598521363122422,-1.26619103127839,-0.107198517950556,-41.88,1.75,-1.81
1.0,260.0,13.732,0.0751290706807921,0.261958151314555,0.188678189932923,0.101994407723628,-0.63818176244455,-0.395861410551882,-41.75,-16.75,2.19
1.0,261.0,13.784,-0.0279087427338535,0.390776430688534,0.330866490116086,0.0332052581864522,-0.816181786281901,-0.676335037859744,-33.82,-7.69,-11.25
1.0,262.0,13.838,-0.398478050967556,0.0950460190572927,0.0410266122749699,-0.525906539687242,-1.1656139018771,-0.261957470838368,-33.62,-10.5,-10.81
1.0,263.0,13.893,0.109867523848001,0.08552112755571,0.21673585394985,-0.538856381521084,-1.39600259420974,-0.220974342378269,-26.62,-12.62,-13.06
1.0,264.0,13.945,-0.195444880030894,-0.162683071659973,-0.213819626880042,-0.107919840911765,-1.34221071473578,-0.0399962077069237,-21.88,-11.44,-9.0
1.0,265.0,14.0,-0.112506075830205,-0.218002219563391,-0.223929476081912,-0.494839186124656,-1.17587435248941,-0.00148407455104538,-17.12,-5.31,-2.25
1.0,266.0,14.053,-0.061974924235439,-0.552178623146943,-0.539164556848406,-0.396535899685576,-1.49337697203903,0.543055179555934,-12.56,1.43,-0.18
1.0,267.0,14.11,-0.0345444307362902,-0.0385285891254513,-0.29426206261893,-0.618975001017411,-1.66116253774847,0.602716650982111,-1.93,1.69,2.69
1.0,268.0,14.163,-0.0171078667453853,-0.71295325057154,-0.19666065319534,-1.25714051718843,-1.35450862094461,0.158564411958077,6.44,1.0,8.13
1.0,269.0,14.216,-0.339258397920901,0.0635085950624107,0.229173679985499,-0.727652578537217,-1.31068843450326,0.452741944930301,17.25,10.25,9.68
1.0,270.0,14.272,-0.401030986377666,0.374398185135872,0.165108410979291,-0.00407895522528096,-1.06174929704762,0.0670338406849599,34.0,11.43,11.38
1.0,271.0,14.327,-0.369198256374517,0.453276252793921,-0.00134157626031384,0.23407237271908,-1.19191867026211,0.268489908719879,51.56,22.75,12.38
1.0,272.0,14.383,-0.288999847444735,-0.313224713513647,-0.273350085776542,-0.669560835209768,-0.822948574234749,0.195198244969656,64.32,18.63,16.13
1.0,273.0,14.437,-0.716178249144754,-0.456189572718015,-0.420201535170765,-0.513819471143577,-1.30291768123371,-0.265683481369756,66.56,28.13,23.07
1.0,274.0,14.493,-0.96139077083306,-0.180043497061589,-0.229173679985499,-0.251674201362478,-0.923662416621125,-0.739003079090052,68.88,17.56,36.19
1.0,275.0,14.546,-0.744253862767403,-0.325266831767745,-0.370607965431807,-0.0908575810993338,-0.873758995139,-0.0378692490251292,68.13,31.25,43.69
1.0,276.0,14.602,-0.842369842199645,-0.135116798569602,0.0680035783692667,-0.636229169414765,-0.319760805522578,-0.518594732445148,71.94,7.81,69.19
1.0,277.0,14.661,0.868877809884038,0.230925483360929,0.594903878703857,0.0276402098104977,0.727081641678477,0.318524411410232,73.81,2.06,73.07
1.0,278.0,14.716,-0.523733298056739,-0.551579542086825,-0.114512989029059,0.285647326881481,0.225750019496808,0.203696180790977,65.06,22.75,87.13
1.0,279.0,14.771,0.428652756119898,-0.234520927699809,0.238314893195713,-0.486646731286887,0.47835887091014,-0.117444404259653,76.94,-3.0,64.63
1.0,280.0,14.825,0.84735922378159,0.142085591940794,0.766487958218856,0.916238134843852,0.746325066385736,1.10553469613406,78.88,-12.31,81.62
1.0,281.0,14.88,2.25972861686828,0.00522602141802175,0.195282721112028,1.19576023043818,0.344409961879946,1.82253239878894,68.63,-11.94,62.19
1.0,282.0,14.934,0.17428566585707,-0.0049479043659863,0.420570855529124,-0.860168137606355,-0.211069164831958,0.7788113622953,65.38,22.5,45.56
1.0,283.0,14.989,0.366510531779982,-0.114407085927154,0.117707719997239,0.604516169872664,-0.013348597763012,0.427837217230808,63.43,8.43,24.82
1.0,284.0,15.043,-0.433646377523593,0.167524699201233,0.44674471570392,-0.0165890299010377,0.219815050251225,0.492867192756838,67.88,5.0,31.69
1.0,285.0,15.099,0.231388320608501,-0.231048115138167,0.188781635514308,0.741071867561258,-0.0204267432215903,0.360606295084907,59.81,-0.94,27.56
1.0,286.0,15.153,0.17167011036954,-0.240434141060771,0.220455169808903,0.346628465348543,0.0666852997846365,0.849525883866806,59.13,-3.0,21.75
1.0,287.0,15.205,0.898041242203368,-0.312734287264959,0.016186236486025,0.670885163526195,-0.759826452588113,0.818009571132886,36.13,-1.25,12.32
1.0,288.0,15.264,0.356197180070396,-0.191716215808583,0.04225609516376,0.635324162055131,-0.390360994577711,0.702268118453711,27.44,-7.38,9.5
1.0,289.0,15.316,1.22584484696549,-0.244903170950177,0.0724906680459101,0.672367839171955,-0.771690152628874,0.776471010075657,15.06,-4.57,4.62
1.0,290.0,15.369,-0.0256896780622161,-0.195378213065692,-0.0254770086439485,-0.394333526350888,0.13953647976982,0.0735074041132355,7.13,5.81,0.63
1.0,291.0,15.423,0.00603547932398378,-0.139259085739685,0.0338853273106404,0.304038591955223,0.024162300278334,0.265250418584806,4.32,6.5,0.130000000000001
1.0,292.0,15.476,0.411255395058847,-0.235580609763393,-0.0186400806789006,-0.518091919475072,0.163167917259082,0.240122913235434,-6.25,4.44,-1.56
1.0,293.0,15.528,0.752545118429167,-0.429683954445138,-0.0351752357811335,0.248990176082107,-0.319187190414055,0.448846145225591,-9.19,6.69,-6.38
1.0,294.0,15.581,-0.0536897646667748,-0.264104483302646,-0.0777183774911658,-0.00888755307079988,0.190017881856639,0.241002478438971,-13.12,7.26,-8.13
1.0,295.0,15.636,0.264022854267481,-0.154591899584693,-0.0277712605758227,-0.1648675540449,0.345175134096984,0.136050264948391,-28.75,2.82,-12.57
1.0,296.0,15.691,0.271155164575499,-0.306222564988205,-0.070995004375308,0.16014944195753,-0.0575465375067053,0.661605532359976,-37.63,-0.5,-15.13
1.0,297.0,15.743,0.0352215179417131,-0.200450678351878,-0.0286944603626728,0.00843676345296361,0.119118662197374,0.434652023308313,-43.19,1.87,-21.12
1.0,298.0,15.796,0.304872160194675,0.0475982293164756,0.0828947214892371,-0.0897240916451675,-0.198033360220185,1.18419053131292,-46.69,-13.0,-20.57
1.0,299.0,15.851,-0.433499103884757,-0.0147394307605598,0.346567476036497,-0.124298277758549,0.256316519683192,0.0284598550289875,-64.12,8.93,-30.44
1.0,300.0,15.904,2.62029663750523,-1.21788771273418,0.303923722352385,0.849055600948964,0.58567007663984,1.42173171910813,-53.56,-46.5,-32.94
1.0,301.0,15.959,-0.0502702548478683,0.223756951256476,0.437987504182722,1.1428750224745,-0.222723142550547,0.721007263503925,-54.69,9.25,-34.69
1.0,302.0,16.016,-0.159600997506234,-0.311758260209825,0.094211354407,-0.408600965653062,0.557831884115961,0.411615751573133,-63.88,-26.43,-44.69
1.0,303.0,16.07,-0.449337302895427,0.0486797743429929,-0.385381132456281,0.541254198767861,0.154515276927469,1.27204865632183,-52.5,-7.81,-45.19
1.0,304.0,16.124,-1.79608428436533,-0.313066352779076,-0.616428856635954,0.376265578408408,-0.523752835195391,-0.928352524876208,-65.0,15.06,-57.94
1.0,305.0,16.178,2.2904541966783,0.654995668424049,1.19075270414099,-0.0863355387833845,1.03714591781918,0.0894085842722148,-55.25,-37.07,-81.69
1.0,306.0,16.232,-1.45332640281181,0.22234895175862,-0.218301527189921,0.94785228962817,-0.879545337805941,-0.193090081112252,-61.88,-13.75,-54.31
1.0,307.0,16.289,-1.61555430956798,-0.926444575675369,-0.724840530938089,-0.251123948478755,-0.480262493657593,-1.44867328742149,-60.93,-0.75,-64.32
1.0,308.0,16.343,0.407855563555356,0.166754904570462,0.0977918259941989,-0.466969212840071,0.0904265723008782,-0.0128650947882123,-52.69,-42.94,-69.32
1.0,309.0,16.396,-0.403864323171763,0.65744027150839,0.318983185214329,0.824402905986527,-0.502675857776455,-0.565020535247697,-45.62,-32.19,-51.56
1.0,310.0,16.453,-0.171304577082536,-0.276116355289958,0.109270479006627,0.13744035786232,-0.79713508884851,-0.178546677982771,-47.5,-20.0,-34.32
1.0,311.0,16.505,0.324742041542168,-0.585188325182742,0.165068857848864,-1.23381427106592,-0.18710382003151,0.0571959094113726,-48.75,-18.75,-27.63
1.0,312.0,16.561,0.567074411767864,0.792379135878954,0.427987408976655,0.504928254072566,-0.454934795329644,-0.664824973201129,-43.63,-23.94,-33.56
1.0,313.0,16.615,-0.835281719604221,0.440135611085508,-0.0687938608281318,0.0693170151165305,-1.13527358129485,-0.0668310846505794,-37.13,-14.62,-24.07
1.0,314.0,16.67,0.237853405341894,-1.05677182976727,0.0703786714237951,-1.07765945589986,-0.843020792244385,0.0730807094828783,-33.13,-15.37,-15.44
1.0,315.0,16.724,0.423239164530476,-0.606719252530349,0.143255607169132,-0.519055269982077,-0.997432602030659,-0.711275969078966,-35.5,-11.62,-21.38
1.0,316.0,16.778,-0.421482952149708,0.278548114365192,-0.217229036878696,-0.58089020106667,-1.48063316320215,-0.234505907700808,-33.0,-8.0,-16.57
1.0,317.0,16.832,-0.412048322624715,0.109258062017232,0.151888313232587,-0.612342406597679,-1.4301576217272,0.114708846508731,-29.31,-11.38,-8.0
1.0,318.0,16.889,-0.226484024440053,-0.0544470484643432,-0.213679761056044,-0.2590592987781,-1.45975686615695,-0.0664293544628688,-23.94,-2.37,-2.56
1.0,319.0,16.944,-0.243382633420097,-0.247256614876163,-0.0807126427364694,-0.587668483170739,-1.93975765807184,0.25285175876833,-14.13,3.88,0.44
1.0,320.0,16.996,0.121446803075289,-0.0705909857321665,0.283881336184704,-0.704408306725081,-1.34427167644365,0.304016237221851,-0.0600000000000001,-2.5,2.56
1.0,321.0,17.051,0.136988009202286,-0.127814219868532,-0.186089969486208,-0.865563367137313,-0.98410509885818,0.272401171619935,11.57,-5.13,9.62
1.0,322.0,17.104,-0.326009123618758,-0.644073063451258,-0.547052468128176,-0.282904399850048,-1.33383209913204,0.337911407683566,18.82,17.12,16.57
1.0,323.0,17.158,0.000913655886261744,-0.712478519904834,-0.239942336641321,-0.761661455774219,-1.00087296757508,0.393386601101208,26.38,13.44,22.94
1.0,324.0,17.214,0.0633264751191572,-0.613588310708119,-0.0966051839827958,-0.548435152949484,-0.998033979046556,0.16603170660801,34.88,22.94,25.38
1.0,325.0,17.269,-0.818527000341188,0.417663950951706,0.0161224036145201,0.0835442694445352,-1.22390234824991,0.0394283727004805,45.06,16.5,27.56
1.0,326.0,17.323,-1.08271364429061,0.632850370466852,0.333587876529493,0.464873312670474,-1.15573608304699,0.0011157947807706,43.31,6.25,32.37
1.0,327.0,17.377,-1.50828666874247,-0.426321677744698,-0.00138102960373486,-0.718828378011983,-1.45489961551576,-0.649262776813374,65.87,26.07,38.07
1.0,328.0,17.432,-0.802488408984365,-0.138198386300578,-0.231447034835501,-0.941076688042785,-0.696928896870905,-0.91063913320701,61.06,32.19,45.82
1.0,329.0,17.487,-1.17672683444348,-0.148495287338707,-0.271395393430037,-0.16475586531377,-0.476882321906686,-0.399759990010559,71.07,20.31,69.62
1.0,330.0,17.545,-0.143533417455126,-0.0490547995479063,0.0821113497648635,0.615990693299671,0.51496745130071,-0.019938120343556,76.38,11.19,77.19
1.0,331.0,17.6,0.754893651000728,-0.663099787426611,0.355904665196276,-0.27399466725399,0.952929307888553,0.811976400731876,75.13,11.81,71.69
1.0,332.0,17.655,1.96637674943767,-0.591571107363659,0.602630081115124,0.637450122328037,1.09390593338546,0.68208775371024,75.87,-2.94,70.63
1.0,333.0,17.711,1.38107488368159,-1.22554224745739,0.222091689241466,1.13948865208701,0.429168841014188,1.28856611361419,73.68,26.12,73.37
1.0,334.0,17.765,0.313709394197629,-0.125626575259346,-0.480145787860455,1.02350872231955,0.229286887708083,0.922730739716411,63.19,-5.12,58.88
1.0,335.0,17.818,0.929869863920138,-0.346523923010974,-0.131278911713716,-0.339312285258231,0.285582880177475,0.560831101371642,65.63,19.25,32.5
1.0,336.0,17.872,0.572313698477369,-0.143478055236751,-0.0768255586153054,0.609835771043111,-0.116985569738099,0.659447452450368,54.06,3.82,32.44
1.0,337.0,17.926,0.0453913263576255,-0.324846909872548,-0.15095783984075,-0.0959292101902155,-0.00387115318362563,0.419717967045058,46.82,15.25,18.62
1.0,338.0,17.98,-0.611588824765923,-0.127925072144428,-0.0579373005092634,0.666896441212152,0.362271437114933,-0.193012203588756,46.88,0.81,18.81
1.0,339.0,18.035,-0.0144390405353459,-0.580182750214371,-0.189744153170365,0.0889142967473481,-0.109619141098765,0.625417565220234,46.44,11.19,17.56
1.0,340.0,18.09,-0.670838493014722,0.38326321889899,0.0385984809082123,0.804537659939322,0.329940641076375,-0.374747394802797,47.12,5.19,17.32
1.0,341.0,18.145,0.27707452273055,0.0670178898078467,0.138196301521303,-0.0330363284733334,-0.00809228830475944,0.540627926084404,44.19,3.68,13.88
1.0,342.0,18.2,0.594355156933746,-0.475032138279267,-0.0526974223482026,0.27517917372505,-0.142697320945588,0.403598781741575,40.87,-4.18,12.51
1.0,343.0,18.255,0.362219599310047,0.0107184973480781,0.08832787026799,0.278095519724346,-0.090789019438039,0.484253719381925,29.56,-4.75,12.75
1.0,344.0,18.307,1.13346337552435,-0.503524346419728,-0.134774017098808,-0.205935222399392,-0.44294493336142,0.533624823605206,13.93,2.44,0.68
1.0,345.0,18.362,0.563617187682569,-0.438083394161936,-0.115686060174005,0.0963481530836703,-0.368287985688338,0.32988015808545,4.75,9.5,-9.5
1.0,346.0,18.416,0.22827695572302,-0.0962775402977937,0.0484356166111431,0.60814068747218,-0.00656282222857349,0.200270852319888,0.25,6.69,-7.38
1.0,347.0,18.467,-0.535447880311163,-0.294560302799462,-0.0854133494363694,-0.529304324632954,0.334354580756129,-0.0304143100393591,-5.0,6.25,-4.19
1.0,348.0,18.518,-0.609631181664243,0.0682413265444545,0.0438195257759861,-0.152075606790332,0.536058552871105,0.00681710543796508,-1.44,3.13,-5.44
1.0,349.0,18.568,0.308137898004682,-0.190987985919916,-0.0129318166716785,0.2492973991034,-0.252876302015086,0.301720608353779,-2.25,2.57,-3.56
1.0,350.0,18.62,-0.152080378629343,-0.152422164291587,-0.00492334108708692,0.0166925801727277,-0.0397613045709235,0.200945032004975,-3.57,2.44,-2.44
1.0,351.0,18.672,-0.64445822776505,-0.0779881641456159,-0.0338276255890653,-0.29038630651547,0.294173003657402,-0.187645316718128,-1.63,7.51,-4.51
1.0,352.0,18.724,-0.59936896804889,-0.0235089536908401,-0.0140732280867454,0.339814507017853,0.119966502590347,-0.211849778936733,0.75,4.5,-5.56
